cloud_account_id,cloud_device_id,cloud_timestamp,metadata,model,serial,system_status,system_status_int,timestamp,ncpm0x5,ncpm1x0,mcpm1x0,ncpm4x0,tpsize,mcpm2x5_aqi,mcpm10_aqi,mcpm10,ncpm10,fanspd,mcpm2x5,mcpm4x0,ncpm2x5,temp_c,rh_percent,device_id,device_name
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-14T01:01:28.42Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-14 01:00:27+00:00,22.0,25.0,3.0,25.0,0.48,13.0,3.0,3.0,25.0,5999.0,3.0,3.0,25.0,23.3,78.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-14T02:01:28.445Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-14 02:00:27+00:00,24.0,27.0,3.0,28.0,0.47,13.0,3.0,3.0,28.0,6000.0,3.0,3.0,28.0,22.6,81.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-14T03:01:28.493Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-14 03:00:27+00:00,25.0,29.0,3.0,29.0,0.45,13.0,3.0,3.0,29.0,6000.0,3.0,3.0,29.0,22.2,81.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-14T04:01:28.529Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-14 04:00:27+00:00,26.0,31.0,3.0,31.0,0.46,17.0,4.0,4.0,31.0,5999.0,4.0,4.0,31.0,22.0,80.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-14T05:01:28.558Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-14 05:00:27+00:00,31.0,36.0,4.0,36.0,0.45,17.0,4.0,4.0,36.0,6000.0,4.0,4.0,36.0,21.2,82.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-14T06:01:27.61Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-14 06:00:27+00:00,31.0,35.0,4.0,36.0,0.48,17.0,4.0,4.0,36.0,5999.0,4.0,4.0,36.0,20.6,83.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-14T07:01:27.642Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-14 07:00:27+00:00,29.0,33.0,4.0,33.0,0.47,17.0,4.0,4.0,33.0,6000.0,4.0,4.0,33.0,20.7,82.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-14T08:01:27.671Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-14 08:00:27+00:00,29.0,34.0,4.0,34.0,0.49,17.0,4.0,4.0,34.0,6000.0,4.0,4.0,34.0,20.7,82.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-14T09:01:27.707Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-14 09:00:27+00:00,32.0,38.0,4.0,38.0,0.49,17.0,4.0,4.0,38.0,5999.0,4.0,4.0,38.0,20.5,82.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-14T10:01:27.744Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-14 10:00:27+00:00,40.0,47.0,5.0,47.0,0.5,21.0,5.0,5.0,47.0,5999.0,5.0,5.0,47.0,20.5,83.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-14T11:01:27.779Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-14 11:00:27+00:00,52.0,61.0,7.0,61.0,0.5,29.0,6.0,7.0,61.0,6000.0,7.0,7.0,61.0,20.6,83.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-14T12:01:27.811Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-14 12:00:27+00:00,60.0,70.0,8.0,70.0,0.51,33.0,7.0,8.0,70.0,5999.0,8.0,8.0,70.0,21.3,84.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-14T13:01:27.876Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-14 13:00:27+00:00,108.0,125.0,14.0,126.0,0.48,55.0,13.0,14.0,126.0,6000.0,14.0,14.0,126.0,21.9,84.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-14T14:01:27.92Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-14 14:00:27+00:00,66.0,77.0,8.0,77.0,0.46,38.0,8.0,9.0,77.0,6000.0,9.0,9.0,77.0,23.3,80.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-14T15:01:27.937Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-14 15:00:27+00:00,47.0,55.0,6.0,55.0,0.48,25.0,6.0,6.0,55.0,6000.0,6.0,6.0,55.0,25.7,71.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-14T16:01:27.974Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-14 16:00:27+00:00,40.0,47.0,5.0,47.0,0.43,25.0,6.0,6.0,47.0,6000.0,6.0,6.0,47.0,27.6,64.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-14T17:01:28.019Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-14 17:00:27+00:00,23.0,27.0,3.0,27.0,0.4,13.0,3.0,3.0,27.0,5999.0,3.0,3.0,27.0,32.0,46.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-14T18:01:28.06Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-14 18:00:27+00:00,41.0,48.0,5.0,48.0,0.43,25.0,6.0,6.0,48.0,5999.0,6.0,6.0,48.0,23.6,81.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-14T19:01:28.107Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-14 19:00:27+00:00,19.0,22.0,2.0,22.0,0.46,13.0,3.0,3.0,22.0,5999.0,3.0,3.0,22.0,23.6,76.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-14T20:01:28.22Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-14 20:00:27+00:00,20.0,23.0,2.0,23.0,0.43,13.0,3.0,3.0,23.0,5999.0,3.0,3.0,23.0,22.0,83.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-14T21:01:28.184Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-14 21:00:27+00:00,32.0,38.0,4.0,38.0,0.54,17.0,5.0,5.0,38.0,5999.0,4.0,4.0,38.0,21.6,85.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-14T22:01:28.201Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-14 22:00:27+00:00,26.0,30.0,3.0,30.0,0.46,13.0,3.0,3.0,30.0,5999.0,3.0,3.0,30.0,21.7,86.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-14T23:01:28.256Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-14 23:00:27+00:00,25.0,29.0,3.0,30.0,0.41,13.0,3.0,3.0,30.0,6000.0,3.0,3.0,30.0,22.3,84.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-15T00:01:28.292Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-15 00:00:27+00:00,28.0,33.0,4.0,33.0,0.45,17.0,4.0,4.0,33.0,6000.0,4.0,4.0,33.0,21.9,85.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-15T01:01:28.335Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-15 01:00:27+00:00,31.0,35.0,4.0,36.0,0.45,17.0,4.0,4.0,36.0,6000.0,4.0,4.0,36.0,21.5,84.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-15T02:01:28.368Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-15 02:00:27+00:00,34.0,40.0,4.0,40.0,0.46,21.0,5.0,5.0,40.0,6000.0,5.0,5.0,40.0,21.4,84.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-15T03:01:28.399Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-15 03:00:27+00:00,34.0,40.0,4.0,40.0,0.45,21.0,5.0,5.0,40.0,5999.0,5.0,5.0,40.0,21.5,85.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-15T04:01:28.424Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-15 04:00:27+00:00,37.0,43.0,5.0,43.0,0.45,21.0,5.0,5.0,43.0,6000.0,5.0,5.0,43.0,21.2,84.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-15T05:01:28.481Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-15 05:00:27+00:00,45.0,52.0,6.0,53.0,0.5,25.0,6.0,6.0,53.0,6000.0,6.0,6.0,53.0,21.2,85.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-15T06:01:28.511Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-15 06:00:27+00:00,25.0,29.0,3.0,30.0,0.51,13.0,3.0,3.0,30.0,5999.0,3.0,3.0,30.0,20.8,84.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-15T07:01:28.559Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-15 07:00:27+00:00,19.0,22.0,2.0,22.0,0.47,13.0,3.0,3.0,22.0,6000.0,3.0,3.0,22.0,20.5,84.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-15T08:01:27.589Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-15 08:00:27+00:00,14.0,16.0,2.0,16.0,0.46,8.0,2.0,2.0,16.0,6000.0,2.0,2.0,16.0,20.2,84.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-15T09:01:27.62Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-15 09:00:27+00:00,30.0,35.0,4.0,35.0,0.5,17.0,4.0,4.0,35.0,6000.0,4.0,4.0,35.0,20.2,84.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-15T10:01:27.667Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-15 10:00:27+00:00,38.0,44.0,5.0,44.0,0.5,21.0,5.0,5.0,44.0,5999.0,5.0,5.0,44.0,20.5,85.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-15T11:01:27.695Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-15 11:00:27+00:00,49.0,57.0,6.0,57.0,0.52,25.0,6.0,6.0,57.0,5999.0,6.0,6.0,57.0,20.8,85.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-15T12:01:27.731Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-15 12:00:27+00:00,84.0,98.0,11.0,99.0,0.53,46.0,10.0,11.0,99.0,5999.0,11.0,11.0,99.0,21.4,85.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-15T13:01:27.769Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-15 13:00:27+00:00,100.0,116.0,13.0,117.0,0.51,53.0,12.0,13.0,117.0,6000.0,13.0,13.0,116.0,22.0,85.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-15T14:01:27.809Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-15 14:00:27+00:00,124.0,144.0,16.0,145.0,0.51,61.0,16.0,17.0,145.0,6000.0,17.0,17.0,145.0,22.5,85.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-15T15:01:27.857Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-15 15:00:27+00:00,132.0,153.0,17.0,154.0,0.48,63.0,17.0,18.0,154.0,5999.0,18.0,18.0,154.0,23.5,83.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-15T16:01:27.879Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-15 16:00:27+00:00,111.0,129.0,14.0,130.0,0.44,57.0,14.0,15.0,130.0,5999.0,15.0,15.0,130.0,25.7,77.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-15T17:01:27.927Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-15 17:00:27+00:00,75.0,88.0,11.0,88.0,0.44,46.0,10.0,11.0,88.0,6000.0,11.0,11.0,88.0,35.5,50.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-15T18:01:27.977Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-15 18:00:27+00:00,66.0,76.0,9.0,77.0,0.45,42.0,9.0,10.0,77.0,6001.0,10.0,10.0,77.0,36.9,52.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-15T19:01:28.038Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-15 19:00:27+00:00,74.0,86.0,10.0,86.0,0.44,46.0,10.0,11.0,86.0,5999.0,11.0,11.0,86.0,32.3,60.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-15T20:01:28.071Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-15 20:00:27+00:00,66.0,76.0,9.0,77.0,0.41,38.0,8.0,9.0,77.0,6000.0,9.0,9.0,77.0,29.5,67.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-15T21:01:28.127Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-15 21:00:27+00:00,63.0,73.0,9.0,74.0,0.41,38.0,8.0,9.0,74.0,6001.0,9.0,9.0,74.0,29.6,66.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-15T22:01:28.166Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-15 22:00:27+00:00,59.0,69.0,8.0,69.0,0.41,33.0,7.0,8.0,69.0,6000.0,8.0,8.0,69.0,29.7,64.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-15T23:01:28.207Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-15 23:00:27+00:00,46.0,53.0,6.0,54.0,0.43,29.0,6.0,7.0,54.0,5999.0,7.0,7.0,54.0,29.6,61.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-16T00:01:28.262Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-16 00:00:27+00:00,48.0,56.0,6.0,56.0,0.42,29.0,6.0,7.0,56.0,6000.0,7.0,7.0,56.0,27.8,68.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-16T01:01:28.314Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-16 01:00:27+00:00,49.0,57.0,6.0,57.0,0.43,29.0,6.0,7.0,57.0,6000.0,7.0,7.0,57.0,26.4,73.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-16T02:01:28.329Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-16 02:00:27+00:00,57.0,67.0,7.0,67.0,0.44,33.0,7.0,8.0,67.0,5999.0,8.0,8.0,67.0,25.7,77.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-16T03:01:28.366Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-16 03:00:27+00:00,65.0,75.0,8.0,76.0,0.43,38.0,8.0,9.0,76.0,5999.0,9.0,9.0,76.0,25.6,75.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-16T04:01:28.404Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-16 04:00:27+00:00,65.0,75.0,8.0,75.0,0.44,38.0,8.0,9.0,75.0,6000.0,9.0,9.0,75.0,25.3,76.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-16T05:01:28.445Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-16 05:00:27+00:00,70.0,81.0,9.0,82.0,0.44,42.0,9.0,10.0,82.0,5999.0,10.0,10.0,82.0,24.8,77.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-16T06:01:28.488Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-16 06:00:27+00:00,73.0,84.0,9.0,85.0,0.43,42.0,9.0,10.0,85.0,6000.0,10.0,10.0,85.0,24.0,79.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-16T07:01:28.521Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-16 07:00:27+00:00,74.0,86.0,10.0,87.0,0.45,42.0,9.0,10.0,87.0,5999.0,10.0,10.0,87.0,23.4,80.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-16T08:01:28.561Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-16 08:00:27+00:00,82.0,95.0,10.0,95.0,0.42,46.0,10.0,11.0,95.0,5999.0,11.0,11.0,95.0,23.0,82.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-16T09:01:27.6Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-16 09:00:27+00:00,76.0,89.0,10.0,89.0,0.43,42.0,9.0,10.0,89.0,6000.0,10.0,10.0,89.0,23.0,82.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-16T10:01:27.638Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-16 10:00:27+00:00,88.0,102.0,11.0,102.0,0.42,50.0,11.0,12.0,102.0,5999.0,12.0,12.0,102.0,23.0,83.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-16T11:01:27.679Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-16 11:00:27+00:00,76.0,89.0,10.0,89.0,0.44,42.0,9.0,10.0,89.0,6000.0,10.0,10.0,89.0,23.2,82.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-16T12:01:27.72Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-16 12:00:27+00:00,73.0,85.0,9.0,86.0,0.43,42.0,9.0,10.0,86.0,6000.0,10.0,10.0,86.0,24.0,81.0,cv884m3ne4ath43m7hu0,BS-11
csghurush10fmp9n6tv0,cv884m3ne4ath43m7hu0,2025-05-16T13:01:27.764Z,"{'friendly_name': 'BS-11', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 35.99963, 'longitude': -78.931175}}",8143,81432039053,[],0,2025-05-16 13:00:27+00:00,68.0,79.0,9.0,80.0,0.42,38.0,8.0,9.0,80.0,6000.0,9.0,9.0,80.0,26.4,76.0,cv884m3ne4ath43m7hu0,BS-11
