cloud_account_id,cloud_device_id,cloud_timestamp,metadata,model,serial,system_status,system_status_int,timestamp,PM 2.5 AQI,PM 1,NC (2.5),NC (10),tpsize,mcpm10_aqi,PM 4,PM 10,NC (1),PM 2.5,NC (0.5),NC (4),fanspd,RH (%),T (C),device_id,Device Name
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-23T01:19:17.996Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-23 01:04:17+00:00,8.0,2.0,19.0,19.0,0.46,2.0,2.0,2.0,18.0,2.0,16.0,19.0,6000.0,32.0,16.4,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-23T02:19:17.997Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-23 02:04:17+00:00,8.0,2.0,20.0,20.0,0.47,2.0,2.0,2.0,20.0,2.0,17.0,20.0,6001.0,39.0,14.3,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-23T03:19:18.001Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-23 03:04:17+00:00,8.0,2.0,22.0,22.0,0.47,2.0,2.0,2.0,21.0,2.0,18.0,22.0,6000.0,40.0,13.8,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-23T04:19:18.022Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-23 04:04:17+00:00,8.0,2.0,21.0,21.0,0.48,2.0,2.0,2.0,21.0,2.0,18.0,21.0,6000.0,36.0,14.8,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-23T05:19:18.018Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-23 05:04:17+00:00,8.0,2.0,20.0,20.0,0.46,2.0,2.0,2.0,20.0,2.0,17.0,20.0,6000.0,36.0,14.5,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-23T06:19:18.028Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-23 06:04:17+00:00,8.0,2.0,22.0,22.0,0.47,2.0,2.0,2.0,22.0,2.0,18.0,22.0,6000.0,41.0,13.2,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-23T07:19:18.021Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-23 07:04:17+00:00,8.0,2.0,20.0,20.0,0.49,2.0,2.0,2.0,20.0,2.0,17.0,20.0,6001.0,42.0,12.3,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-23T08:19:18.028Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-23 08:04:17+00:00,8.0,2.0,21.0,21.0,0.51,2.0,2.0,2.0,21.0,2.0,18.0,21.0,6001.0,45.0,11.2,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-23T09:19:18.02Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-23 09:04:17+00:00,8.0,2.0,22.0,22.0,0.48,2.0,2.0,2.0,21.0,2.0,18.0,22.0,6000.0,53.0,9.5,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-23T10:19:18.032Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-23 10:04:17+00:00,13.0,3.0,37.0,37.0,0.48,3.0,3.0,3.0,37.0,3.0,32.0,37.0,6000.0,57.0,8.5,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-23T11:19:18.035Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-23 11:04:17+00:00,8.0,2.0,24.0,24.0,0.48,2.0,2.0,2.0,24.0,2.0,20.0,24.0,6000.0,60.0,7.7,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-23T12:19:18.026Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-23 12:04:17+00:00,8.0,2.0,24.0,24.0,0.48,2.0,2.0,2.0,24.0,2.0,20.0,24.0,6001.0,62.0,7.7,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-23T13:19:18.015Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-23 13:04:17+00:00,8.0,2.0,25.0,25.0,0.49,2.0,2.0,2.0,24.0,2.0,21.0,25.0,6000.0,57.0,11.0,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-23T14:19:18.041Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-23 14:04:17+00:00,8.0,2.0,21.0,21.0,0.48,2.0,2.0,2.0,21.0,2.0,18.0,21.0,6001.0,42.0,15.3,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-23T15:19:18.05Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-23 15:04:17+00:00,8.0,2.0,20.0,20.0,0.5,2.0,2.0,2.0,20.0,2.0,17.0,20.0,6000.0,38.0,17.0,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-23T16:19:18.047Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-23 16:04:17+00:00,8.0,2.0,19.0,19.0,0.47,2.0,2.0,2.0,19.0,2.0,16.0,19.0,5999.0,34.0,19.4,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-23T17:19:18.063Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-23 17:04:17+00:00,8.0,2.0,18.0,18.0,0.47,2.0,2.0,2.0,18.0,2.0,16.0,18.0,6001.0,31.0,21.8,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-23T18:19:18.079Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-23 18:04:17+00:00,4.0,1.0,14.0,14.0,0.47,1.0,1.0,1.0,14.0,1.0,12.0,14.0,6001.0,23.0,29.5,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-23T19:19:18.091Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-23 19:04:17+00:00,4.0,1.0,14.0,14.0,0.45,1.0,1.0,1.0,14.0,1.0,12.0,14.0,5999.0,22.0,27.9,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-23T20:19:18.112Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-23 20:04:17+00:00,4.0,1.0,14.0,14.0,0.47,1.0,1.0,1.0,14.0,1.0,12.0,14.0,6001.0,27.0,22.9,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-23T21:19:18.127Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-23 21:04:17+00:00,4.0,1.0,14.0,14.0,0.45,1.0,1.0,1.0,14.0,1.0,12.0,14.0,6000.0,27.0,24.1,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-23T22:19:18.13Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-23 22:04:17+00:00,4.0,1.0,13.0,13.0,0.45,1.0,1.0,1.0,13.0,1.0,11.0,13.0,6000.0,28.0,23.4,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-23T23:19:18.149Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-23 23:04:17+00:00,4.0,1.0,15.0,15.0,0.45,1.0,1.0,1.0,15.0,1.0,12.0,15.0,6000.0,33.0,20.3,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-24T00:19:18.172Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-24 00:04:17+00:00,8.0,1.0,17.0,17.0,0.45,2.0,2.0,2.0,17.0,2.0,14.0,17.0,6000.0,37.0,17.9,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-24T01:19:18.134Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-24 01:04:17+00:00,8.0,2.0,19.0,19.0,0.45,2.0,2.0,2.0,19.0,2.0,16.0,19.0,6000.0,39.0,17.3,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-24T02:19:18.158Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-24 02:04:17+00:00,8.0,2.0,23.0,23.0,0.45,2.0,2.0,2.0,23.0,2.0,19.0,23.0,6001.0,44.0,15.5,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-24T03:19:18.162Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-24 03:04:17+00:00,8.0,2.0,21.0,21.0,0.45,2.0,2.0,2.0,21.0,2.0,18.0,21.0,6000.0,49.0,14.3,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-24T04:19:18.16Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-24 04:04:17+00:00,13.0,3.0,29.0,29.0,0.46,3.0,3.0,3.0,29.0,3.0,25.0,29.0,6000.0,54.0,14.6,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-24T05:19:47.001Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-24 05:04:46+00:00,13.0,3.0,35.0,35.0,0.45,3.0,3.0,3.0,35.0,3.0,29.0,35.0,6000.0,51.0,15.5,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-24T06:19:47.01Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-24 06:04:46+00:00,17.0,4.0,41.0,41.0,0.45,4.0,4.0,4.0,41.0,4.0,35.0,41.0,6000.0,52.0,15.0,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-24T07:19:47.017Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-24 07:04:46+00:00,21.0,4.0,51.0,52.0,0.46,5.0,5.0,5.0,51.0,5.0,44.0,51.0,6000.0,53.0,15.1,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-24T08:19:47.022Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-24 08:04:46+00:00,25.0,6.0,64.0,64.0,0.44,6.0,6.0,6.0,63.0,6.0,54.0,64.0,6001.0,54.0,14.7,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-24T09:19:47.031Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-24 09:04:46+00:00,29.0,7.0,81.0,81.0,0.45,6.0,7.0,7.0,81.0,7.0,69.0,81.0,6000.0,54.0,14.5,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-24T10:19:47.04Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-24 10:04:46+00:00,33.0,7.0,86.0,86.0,0.45,7.0,8.0,8.0,86.0,8.0,73.0,86.0,6001.0,56.0,14.1,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-24T11:19:47.045Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-24 11:04:46+00:00,33.0,7.0,86.0,86.0,0.45,7.0,8.0,8.0,85.0,8.0,73.0,86.0,6000.0,58.0,13.7,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-24T12:19:47.045Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-24 12:04:46+00:00,33.0,7.0,84.0,84.0,0.44,7.0,8.0,8.0,84.0,8.0,72.0,84.0,6001.0,58.0,15.3,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-24T13:19:47.044Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-24 13:04:46+00:00,29.0,7.0,79.0,79.0,0.44,6.0,7.0,7.0,79.0,7.0,67.0,79.0,6000.0,59.0,16.5,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-24T14:19:47.043Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-24 14:04:46+00:00,29.0,7.0,75.0,75.0,0.44,6.0,7.0,7.0,75.0,7.0,64.0,75.0,6000.0,55.0,18.9,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-24T15:19:47.057Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-24 15:04:46+00:00,33.0,7.0,81.0,81.0,0.45,7.0,8.0,8.0,81.0,8.0,69.0,81.0,6000.0,64.0,17.1,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-24T16:19:47.059Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-24 16:04:46+00:00,33.0,8.0,87.0,87.0,0.44,7.0,8.0,8.0,87.0,8.0,74.0,87.0,6001.0,75.0,15.5,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-24T17:19:47.084Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-24 17:04:46+00:00,33.0,8.0,90.0,90.0,0.44,7.0,8.0,8.0,90.0,8.0,77.0,90.0,6001.0,76.0,16.4,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-24T18:19:47.087Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-24 18:04:46+00:00,29.0,7.0,76.0,76.0,0.44,6.0,7.0,7.0,76.0,7.0,64.0,76.0,6001.0,73.0,18.4,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-24T19:19:47.082Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-24 19:04:46+00:00,25.0,6.0,69.0,69.0,0.44,6.0,6.0,6.0,69.0,6.0,59.0,69.0,6000.0,73.0,18.4,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-24T20:19:47.098Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-24 20:04:46+00:00,29.0,7.0,73.0,73.0,0.43,6.0,7.0,7.0,73.0,7.0,62.0,73.0,6000.0,73.0,19.0,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-24T21:19:47.099Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-24 21:04:46+00:00,25.0,6.0,67.0,67.0,0.42,6.0,6.0,6.0,67.0,6.0,57.0,67.0,6000.0,69.0,20.0,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-24T22:19:47.102Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-24 22:04:46+00:00,25.0,6.0,67.0,67.0,0.42,6.0,6.0,6.0,66.0,6.0,57.0,67.0,6000.0,72.0,19.3,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-24T23:19:47.135Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-24 23:04:46+00:00,33.0,7.0,80.0,80.0,0.42,7.0,8.0,8.0,80.0,8.0,68.0,80.0,5999.0,74.0,18.7,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-25T00:19:47.124Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-25 00:04:46+00:00,33.0,8.0,87.0,87.0,0.42,7.0,8.0,8.0,87.0,8.0,74.0,87.0,6000.0,76.0,17.9,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-25T01:19:47.139Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-25 01:04:46+00:00,33.0,8.0,90.0,90.0,0.43,7.0,8.0,8.0,90.0,8.0,77.0,90.0,6001.0,77.0,17.3,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-25T02:19:47.145Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-25 02:04:46+00:00,38.0,8.0,95.0,95.0,0.43,8.0,9.0,9.0,95.0,9.0,81.0,95.0,6000.0,78.0,17.0,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-25T03:19:47.146Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-25 03:04:46+00:00,42.0,10.0,109.0,109.0,0.43,9.0,10.0,10.0,108.0,10.0,93.0,109.0,6000.0,78.0,17.0,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-25T04:19:47.162Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-25 04:04:46+00:00,33.0,8.0,91.0,91.0,0.43,7.0,8.0,8.0,91.0,8.0,78.0,91.0,6000.0,79.0,16.2,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-25T05:19:47.15Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-25 05:04:46+00:00,29.0,6.0,75.0,75.0,0.44,6.0,7.0,7.0,75.0,7.0,64.0,75.0,6000.0,77.0,14.5,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-25T06:19:47.152Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-25 06:04:46+00:00,21.0,5.0,58.0,58.0,0.43,5.0,5.0,5.0,58.0,5.0,49.0,58.0,6000.0,73.0,14.1,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-25T07:19:47.167Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-25 07:04:46+00:00,13.0,2.0,28.0,28.0,0.42,3.0,3.0,3.0,28.0,3.0,24.0,28.0,6000.0,65.0,13.8,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-25T08:19:47.167Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-25 08:04:46+00:00,8.0,2.0,28.0,28.0,0.43,2.0,2.0,2.0,28.0,2.0,24.0,28.0,6000.0,67.0,12.4,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-25T09:19:47.164Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-25 09:04:46+00:00,8.0,2.0,24.0,24.0,0.43,2.0,2.0,2.0,24.0,2.0,21.0,24.0,5999.0,71.0,11.2,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-25T10:19:47.166Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-25 10:04:46+00:00,8.0,2.0,23.0,23.0,0.44,2.0,2.0,2.0,23.0,2.0,20.0,23.0,6000.0,74.0,10.1,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-25T11:19:47.178Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-25 11:04:46+00:00,8.0,2.0,19.0,19.0,0.44,2.0,2.0,2.0,19.0,2.0,16.0,19.0,6001.0,75.0,9.4,curp4k5veott0jmp5aj0,BS-01 (Eno)
csghurush10fmp9n6tv0,curp4k5veott0jmp5aj0,2025-03-25T12:19:47.172Z,"{'friendly_name': 'MS-01', 'is_indoor': False, 'is_public': False, 'location': {'latitude': 36.0544679, 'longitude': -78.97232}}",8143,81432411009,[],0,2025-03-25 12:04:46+00:00,8.0,1.0,18.0,18.0,0.44,2.0,2.0,2.0,18.0,2.0,15.0,18.0,6000.0,75.0,9.1,curp4k5veott0jmp5aj0,BS-01 (Eno)
